store_id,store_name,location,demographics
1081,Reynolds and Sons,666 Burns Stravenue,"(-30.239217,-62.031178)"
1082,"Murphy, Gallegos and Clark",045 Barr Crossroad,
1083,Little-Johnson,449 Kathleen Ramp Suite 719,"(-10.359289,-109.064421)"
1084,Cobb-Davis,695 Rodriguez Knolls,"(81.205467,29.093264)"
1085,"Solomon, Hamilton and Kirby",0806 Morris Rest,"(-85.5761535,70.636687)"
1086,Rice-Davenport,05288 Rodriguez Ramp Apt. 386,"(-2.8161175,168.588857)"
1087,Reed Group,9523 Walton Ferry,"(78.3184935,-64.396532)"
1088,Brown Inc,698 Rebecca Vista Suite 506,"(-47.8119925,4.252529)"
1089,Forbes and Sons,2754 Garcia Meadows,"(45.827508,-171.727236)"
1090,"Wilson, Rodriguez and Perez",1272 Andrew Isle Suite 719,"(-6.324596,47.661469)"
1091,"Kelly, Gardner and Davenport",108 Mclean Trail Suite 183,None
1092,STORE_ERROR,LOCATION_ERROR,"(35.0615035,-125.921557)"
1093,Mcmahon-Holmes,7216 Vaughn Turnpike Suite 914,"(33.144453,-120.204912)"
1094,Jones-Ramirez,0755 Atkins Stravenue Suite 122,"(-38.106120,55.647774)"
1095,Nguyen-Rogers,237 Jonathan Parkways,"(54.0575055,-125.870693)"
1096,"Hall, Morris and Allen",89104 Young Terrace Suite 416,"(-35.649281,95.193933)"
1097,Cabrera Ltd,93095 Phillips Estates,"(-24.1888985,-70.935112)"
1098,Bryant-Cohen,9744 Williams Stream,"(-52.8714295,91.872001)"
1099,"Wade, Leonard and Martin",24357 Christina Fort,"(26.6230195,27.900646)"
1100,STORE_ERROR,418 Jenkins Place Apt. 769,
1101,Gallegos LLC,1785 Joseph Islands Suite 475,"(56.4709165,141.928041)"
1102,"Williams, Sweeney and Henderson",689 Jennifer Cape Suite 848,"(-34.396764,-136.467793)"
1103,"Jackson, Lee and Gilmore",355 Chelsea Causeway,None
1104,"Marshall, Jones and Guerra",010 Scott Lock,"(0.9108355,-135.214527)"
3070,Lane PLC,3053 Richard Skyway,
1105,Hardy-Green,3835 Michael Harbor,"(36.788840,-167.429227)"
1106,"Santos, Williams and Gregory",1836 Hale Camp,"(-41.152099,157.721789)"
1107,Potts LLC,1263 Diaz Mountains Apt. 999,"(86.8024145,103.963381)"
1108,None,8172 Smith Burg,
1109,"Roberts, Bonilla and Scott",9358 Gonzalez Key,"(70.463872,-45.632046)"
1110,Fuentes and Sons,1169 Alexander Extensions,"(65.288943,154.187459)"
1111,"Le, Hunter and Martin",655 Taylor Crossroad Apt. 563,"(-52.742736,138.058010)"
1112,,9209 Valdez Branch Apt. 612,
1113,Jones Ltd,94998 Rachel Mountains,"(-37.143616,31.442758)"
1114,Johnson Inc,34708 Jamie Common,"(6.423032,-1.278838)"
1115,Moody Group,,"(13.8178615,104.805476)"
1116,"Austin, Johnson and Palmer",None,"(68.9148925,-54.967800)"
1117,Cooper Group,423 Robinson Springs,"(34.8792865,54.798898)"
1118,STORE_ERROR,46427 Nicholas Mountain,"(-22.0236455,-105.536387)"
1119,Hernandez and Sons,LOCATION_ERROR,"(-21.3536865,-37.067057)"
1120,Blair-Hughes,21539 Ross Park,"(-43.488193,-159.898623)"
1121,Harris Inc,3406 Olson Hill,"(-75.420623,136.324506)"
1122,Elliott LLC,01343 Franklin Lights Apt. 917,"(40.5099145,-35.929946)"
1123,Ramirez-Watkins,07753 Johnston Crossroad,"(-46.7666595,-24.464300)"
1124,Lynch LLC,None,"(27.4837805,-20.218296)"
1125,Thomas-Graves,317 Anthony Canyon Apt. 629,"(27.005676,-58.270828)"
1126,Schultz-Phillips,08961 Patricia Burg,"(6.928745,-144.674301)"
1127,"Sherman, Beasley and Coleman",883 Castro Flats Suite 402,"(0.6742515,147.756219)"
1128,STORE_ERROR,565 Mitchell Summit,"(-65.9644315,-34.676716)"
1129,"Cook, Hughes and Flores",1410 Tracey Lakes,"(33.543887,102.649440)"
1130,None,8662 Lopez Mission Suite 900,"(87.6917905,17.857978)"
1131,Mooney LLC,66660 Carr Forest Apt. 137,"(37.6006645,165.949258)"
1132,Lowery and Sons,,"(82.216292,170.616835)"
1133,Moore-Logan,98438 Hughes Trail,None
1134,Robinson-Miller,91469 Russell Turnpike Apt. 720,
1135,Young and Sons,,None
1136,Mullen-Bowman,10635 Tara Court Suite 787,"(60.634467,-178.744722)"
1137,Smith Ltd,1510 Roberts Stravenue Apt. 154,"(59.9341515,-66.168738)"
1138,Burke-Chaney,LOCATION_ERROR,"(-62.0831045,-71.911194)"
1139,"Graham, Spencer and Montes",5583 Daniel Club Suite 835,"(-31.1378465,-31.828932)"
1140,STORE_ERROR,517 Wood Harbors Suite 954,"(-32.119241,23.629093)"
1141,Alvarado-Dean,634 Victoria Fall Suite 177,"(-74.087954,-110.317378)"
1142,Gutierrez-Reyes,85561 Kristen Burgs,"(29.418059,68.811858)"
1143,"Williams, Cook and Johnson",LOCATION_ERROR,None
1144,Edwards-Houston,475 Stephens Stream,"(-42.5390395,-62.189944)"
1145,STORE_ERROR,93758 Lisa Tunnel Apt. 057,"(-11.068281,44.010976)"
1146,Hanson Ltd,4886 Jesus Mill Apt. 384,DEMOGRAPHICS_ERROR
1147,Rhodes-Nelson,69189 Thompson Divide,"(14.879998,54.963989)"
1148,"Harris, Morris and Orr",9262 Nelson Court,"(51.1248695,-112.136067)"
1149,Mason LLC,80882 Smith Summit,"(-43.813042,-132.192461)"
1150,"Baker, Ellison and Zimmerman",0565 Steven Mews,"(-6.3568355,-89.796110)"
1151,"Barnett, Craig and Martinez",2388 Christopher Glens Suite 304,"(45.411283,-22.212417)"
1152,Thomas PLC,None,"(55.959339,-32.237060)"
1153,Schwartz-Roman,35790 Wilkins Hill,"(69.562899,-52.108069)"
1154,Johnson and Sons,8296 Kathleen Way Suite 275,"(-20.750565,-40.008173)"
1155,"Yoder, Martin and Howard",153 Martinez Vista Apt. 419,"(-18.1125455,23.012147)"
1156,"Vincent, Michael and Martinez",07786 Nicole Junctions,"(27.4195665,-36.839742)"
1157,"Green, Velasquez and Nelson",84099 Hodges Row,"(-79.121095,-158.125511)"
1158,Sawyer-Moses,35565 Jacobson Park Suite 674,
1159,Moore LLC,6187 Jacqueline Loaf,"(-54.7720145,83.532391)"
1160,Hill-Cox,94759 Anthony Lock,"(-23.6431725,-53.698122)"
1161,"Mcconnell, Thompson and Smith",50928 Teresa Bypass,"(-77.6032225,3.515583)"
1162,Wright-Parker,4822 Joseph Plains Apt. 791,"(19.5483835,89.236552)"
1163,,244 Timothy Mills,"(-3.0842045,-34.161236)"
1164,Potts-Robinson,15604 Jacob Island,"(-5.4173525,-44.090130)"
1165,White Inc,7003 Johnson Lake Suite 142,"(-65.648664,-3.941852)"
1166,STORE_ERROR,2203 Dillon Cove Apt. 398,"(85.632689,-138.131362)"
1167,,6106 Brian Squares,"(61.8227765,-118.627409)"
1168,"Smith, Warren and Williams",224 Sheila Plain Suite 073,"(46.836529,23.512206)"
1169,STORE_ERROR,27545 Linda Groves Suite 197,
1170,"Williams, Sanders and Taylor",39933 Robert Curve Apt. 123,
1171,"Torres, Shaffer and Johnson",423 Charles Valleys,"(-36.693720,5.563611)"
1172,"Abbott, Stevens and Henderson",679 Rebecca Creek,"(-65.860396,90.598757)"
1173,"Myers, Perry and Matthews",865 Gary Fork Apt. 237,"(68.6812185,-162.529967)"
1174,Hernandez Ltd,94046 Warren Village,"(-71.9260725,-150.333754)"
1175,"Ferguson, Garcia and Contreras",,"(-21.9554155,80.107031)"
1176,"Smith, Sloan and Foley",,"(-3.4734735,-41.226576)"
1177,"Sullivan, Crawford and Mcgee",6534 David Forest,"(-81.437749,179.745795)"
1178,"Meyer, Valencia and Harmon",30230 Vincent Knolls,None
1179,Black-Gonzalez,10090 Riley Hill,"(-33.912855,-36.451981)"
1180,Krause-Lewis,55679 Espinoza Lodge Suite 369,"(-61.1592385,-85.392036)"
1181,,2334 Denise Divide Apt. 498,"(-80.7494175,-139.335281)"
1182,"Rivera, Gonzalez and Martinez",4040 Alvarez Summit,"(77.7289025,-110.177422)"
1183,Miller Ltd,3085 Hector Club Apt. 513,"(36.921491,-88.007047)"
1184,Williams-Johnson,721 Wallace Land Apt. 353,"(61.383470,-154.587471)"
1185,"Hoffman, Soto and Stanley",9553 Nicole Street Apt. 839,"(72.373332,-160.228337)"
1186,None,1012 Curtis Lodge,"(-2.1078135,-40.116927)"
1187,"Stanley, Ross and Brady",LOCATION_ERROR,"(-34.5432315,-33.662635)"
1188,"Oconnor, Daniels and Nelson",01353 Hurst Manor,"(80.366985,23.654799)"
1189,"Robles, Stevenson and Peterson",268 Williamson Keys Suite 167,"(72.394522,-5.096540)"
3669,None,0457 Hunt Parks,None
1190,Smith-Carter,07280 Johnson Plains,"(7.9167085,-127.786591)"
1191,STORE_ERROR,775 Jacob Crest Apt. 379,"(-28.908265,136.050181)"
1192,Evans and Sons,8501 Davidson Row Suite 853,"(-69.068082,120.962924)"
1193,"Martinez, Williams and Gonzalez",3836 Johnson Route,"(1.1912895,-69.585005)"
1194,Myers LLC,49751 Krista Mills,"(46.4462965,-121.466578)"
1195,Hamilton-Walker,334 Gardner Lakes,"(-23.392282,29.982142)"
1196,Blankenship-Gutierrez,7423 Sara Spring,"(-58.378920,58.296011)"
1197,King Ltd,152 Stephanie Parkways Suite 441,"(2.7794565,-167.989576)"
1198,White-Acosta,97116 Solis Course,"(-50.166275,157.055974)"
1199,STORE_ERROR,85204 Leonard Camp,"(14.5418975,-113.102790)"
1200,"Pineda, Phillips and Lopez",LOCATION_ERROR,"(-24.5461515,-142.603645)"
1201,"Fitzgerald, Atkinson and Brown",83595 Grant Gardens,"(44.5027245,-108.257158)"
1202,Maldonado PLC,54097 Mills Glens Suite 789,"(-70.8935065,-16.514958)"
1203,Briggs Group,5056 Barry Pines Apt. 414,"(-37.928575,-56.883079)"
1204,Jackson Group,5789 Danielle Expressway,"(17.107864,25.675878)"
1205,"Mitchell, Caldwell and Flowers",1777 Jeffrey Drive,"(36.8429985,-112.628228)"
1206,Mejia-Bridges,716 Jason Circle,"(51.4256735,-164.139612)"
1207,,451 Green Course,"(61.688100,90.765748)"
1208,Juarez Group,55582 Chase Mall,"(-36.5987775,-39.500586)"
1209,"Reed, Johnson and Hoover",21808 Hall Street,"(24.1807605,74.003907)"
1210,"Buchanan, Martinez and Cooper",03344 Victor Fords,"(-81.563354,-131.246428)"
1211,"Wright, Foster and Robinson",70687 Harris Highway,"(53.207670,-91.203751)"
1212,Romero-White,13165 Lynn Square Apt. 205,"(-31.4352395,-129.905363)"
1213,None,618 Ayala Turnpike,"(8.6195515,162.124089)"
1214,Adams LLC,25091 Walter Land Suite 074,DEMOGRAPHICS_ERROR
1215,Nguyen-Snyder,96013 Tracy Centers,None
1216,,74402 Charles Lodge,"(-42.011070,13.355463)"
1217,"Walsh, Park and Peterson",1255 Green Court Apt. 434,"(25.483925,-74.961236)"
1218,"Rodriguez, Taylor and Wilson",068 Garcia Crest Suite 847,"(-2.694714,-140.615621)"
1219,"Mason, Maddox and Price",1192 Stephen Trail,"(-68.975900,-101.986107)"
1220,Scott-Sanchez,LOCATION_ERROR,DEMOGRAPHICS_ERROR
1221,Cox and Sons,522 Ramirez Lodge Apt. 938,"(-12.0850665,-90.643455)"
1222,Wade Group,059 Jensen Skyway,"(-13.834458,108.743816)"
1223,Hernandez-Montgomery,7874 Chavez Isle Suite 827,"(9.980925,99.897101)"
1224,White LLC,4148 Katie Club,"(-50.1155925,-69.038943)"
1225,"Robinson, Brown and Bailey",702 Ryan Orchard,None
1226,Cox Group,18499 Walsh Spur Apt. 529,"(46.8983535,13.854477)"
1227,Hale LLC,49943 Walker Loop,"(-20.986903,-114.969832)"
1228,Anderson Inc,071 Allison Ford,"(32.3187375,41.628812)"
1229,Pena Group,2612 Anderson Flats Suite 507,"(-7.9653885,-25.698533)"
1230,Smith Inc,2027 Sanders Ridge,None
1231,Oconnor-Anderson,07229 Hernandez Ferry,"(-9.222006,113.243154)"
1232,Acevedo-Torres,51419 Jenkins Shoals,"(-44.218077,21.452005)"
1233,Smith-Copeland,55544 Smith Passage,"(71.770384,49.694601)"
1234,STORE_ERROR,65894 Kyle Prairie,"(54.7134785,-72.999220)"
1235,Vance Inc,157 Christensen Ford,"(15.218063,-16.555257)"
1236,"Williams, Lopez and Hamilton",8332 Donna Mills Suite 661,"(-37.3986875,151.132433)"
1237,"Morgan, Cummings and Nelson",57806 Nixon Roads Apt. 433,"(-20.2011445,-71.391107)"
1238,Becker-Cuevas,971 Snyder Wall,"(-69.2523935,-24.133525)"
1239,Hayes-Pitts,0441 Ian Place,"(-78.194637,144.090474)"
1240,Thompson PLC,539 Jacqueline Pines Apt. 481,"(-36.428747,63.082200)"
1241,Henderson-Harmon,323 Joshua Club,"(21.002711,-10.019823)"
1242,Wheeler Inc,0985 Todd Falls Apt. 796,"(-63.968837,-74.447289)"
1243,None,6149 Angela Fall Suite 530,"(18.311454,-34.634322)"
1244,"Gonzales, Reyes and Anderson",None,"(-10.966301,-31.237663)"
1245,"Wade, Alvarez and Spencer",697 Conley Springs Suite 746,"(65.1618295,-38.890410)"
1246,Collier-Walker,162 Scott Inlet,"(13.976583,141.405513)"
1247,Dawson-Pacheco,437 Christopher Courts,"(-26.179573,-151.866973)"
1248,"Crane, Smith and French",013 Barker Forest Apt. 548,"(-49.731952,-47.449517)"
1249,Cox LLC,66694 Li Orchard,"(-34.6998815,11.585440)"
1250,,68753 Marshall Street,"(80.085535,160.907989)"
1251,"Smith, Brown and Newman",411 Stephanie Mission Apt. 516,
1252,Walker and Sons,14910 Mitchell Throughway,"(-71.525622,-130.895591)"
1253,Lee-Ortiz,649 Joseph Avenue,"(4.750651,-33.175973)"
1254,Craig and Sons,LOCATION_ERROR,"(39.0009915,8.780903)"
1255,Graham Group,24443 Hernandez Forks Apt. 274,"(85.558545,148.768874)"
1256,Baker Ltd,629 John Mountains Apt. 569,"(17.553005,-91.847437)"
1257,Byrd-Cole,91325 Owens Garden,"(-10.934563,-82.172959)"
1258,"Irwin, Ramos and Olson",1940 Bauer Mount Suite 362,"(-39.4448815,-150.250972)"
1259,"Lara, Sanders and Evans",359 Gibson Green,"(13.294810,68.999111)"
1260,Kennedy-Edwards,69706 Natalie Hills Apt. 382,"(50.478488,-3.645957)"
1261,Young-Williams,6037 Powell Loaf Suite 616,"(-38.6096165,124.715791)"
1262,Wright-Cook,7675 Susan Meadows Suite 400,"(-30.624559,52.489695)"
1263,Flores-Watson,612 Nathaniel River,"(67.9306995,123.353932)"
1264,"Wilson, Gordon and Mcdowell",897 Woods Mountain Apt. 084,"(-87.1446445,-114.894726)"
1265,"Fox, Chen and Arnold",4478 Steven Dale,"(-3.4996515,-156.757920)"
1266,Wilson-Simmons,4948 Gray Terrace Suite 856,"(65.0214795,99.352262)"
1267,"Ferguson, Garcia and Rodriguez",1438 Baker Pike Apt. 678,"(58.8177105,-125.069585)"
1268,"Miller, Castillo and Scott",89248 Chase Square Suite 546,"(-58.291213,-149.376785)"
1269,"Dillon, Turner and Welch",8039 Ray Stream,None
1270,Simmons Inc,22608 Ashley Track,"(-61.651015,-35.210822)"
1271,"Garcia, Porter and Blake",1531 Jackson Rapid Apt. 895,"(-62.017577,-153.524182)"
1272,"Alexander, Baker and Gonzales",442 Kelsey Glen,"(-65.6003825,37.535364)"
1273,"Flores, Cox and Escobar",680 Davis Ferry,"(8.567372,16.157015)"
1274,Richardson Ltd,996 Hall Drive,"(-38.5816535,-174.277943)"
1275,Phillips-Schwartz,105 Erika Forges Apt. 187,"(45.035738,57.216116)"
1276,"Jones, Matthews and Sharp",22711 Castro Mountain Suite 146,"(42.584917,-14.588588)"
1277,Villarreal-Sanchez,40233 Miller Ports,"(-13.1607825,-104.406273)"
1278,Tyler-Knight,296 Gregory Skyway,"(19.912595,62.932576)"
1279,"Hicks, Norris and Tate",7205 Stephanie Mall Suite 023,"(45.3994625,56.407038)"
1280,Thompson-Cruz,8613 Gonzalez Parkways Apt. 939,"(33.572800,-106.646341)"
1281,Rodriguez-Curtis,14394 Solomon Point,"(-41.5005625,-50.743329)"
1282,Horn-Grant,66320 Vargas Cliffs,"(-42.1437335,41.646047)"
1283,Baker-Evans,451 Lydia Fields,"(-64.7112465,94.548657)"
1284,Mcintosh-Dixon,39069 Maria Branch Suite 661,"(-67.500661,-123.959052)"
1285,Dickson and Sons,99026 Zavala Views,"(-0.629238,-164.423798)"
1286,Garrison Inc,4626 Martin Landing,"(-23.063462,128.495755)"
1287,Dean Ltd,LOCATION_ERROR,"(-22.8593545,-21.486165)"
1288,Campbell-Reynolds,794 Fox Mews Suite 848,"(8.118902,-165.640447)"
1289,"Harper, Rich and Silva",05763 Brandon Roads,"(17.049823,-64.015972)"
1290,Joseph-Johnson,71907 Michael Mills,"(-60.1653625,73.578194)"
1291,Shelton PLC,6618 Christine Wall,"(-48.149124,136.040870)"
1292,Jones Inc,59564 Jeffrey Ports Suite 860,"(14.7586385,-10.117584)"
1293,"Morris, Schmidt and Sanders",755 Paul Via Apt. 253,"(-73.1128865,-57.940954)"
1294,STORE_ERROR,609 Young Plaza Suite 351,"(39.493157,127.326617)"
1295,Erickson-Soto,615 Lucas Path Suite 715,"(75.462244,50.381758)"
1296,STORE_ERROR,2205 Carla Forges,"(-64.1708675,-170.250376)"
1297,Douglas-Jones,574 Smith Gardens Suite 271,
1298,None,596 Wilson Ports,"(-80.812648,-25.682324)"
1299,Melendez and Sons,1533 Tate Fall,"(-23.046988,4.970731)"
1300,STORE_ERROR,4867 Grace Drive,"(-21.5111935,49.194217)"
1301,"James, Fleming and Ruiz",35710 Morgan Fords Apt. 528,"(-43.574613,-157.413884)"
1302,STORE_ERROR,6428 Joshua Mission,"(75.3278885,-8.401349)"
1303,None,95684 Daniel Branch Suite 176,"(-74.634033,120.543589)"
1304,"Dunn, Morales and Allen",813 Roy Greens Suite 437,DEMOGRAPHICS_ERROR
1305,Berger PLC,,"(11.964173,-79.649618)"
1306,Davis and Sons,3465 Gray Ramp,"(52.7469215,48.258286)"
1307,Dean Ltd,14274 Donald Ways Apt. 561,"(51.269558,149.259449)"
1308,Novak-Gray,020 Moore Crest,"(-70.0272465,-150.725046)"
1309,None,41505 Carpenter Key Suite 260,"(-19.7360775,-164.797695)"
1310,"Parker, Porter and Lewis",479 Jessica Shores Apt. 959,"(-86.883138,92.625599)"
1311,Hart and Sons,1496 Emily Unions,DEMOGRAPHICS_ERROR
1312,"Curry, Hamilton and Rivera",6772 Silva Views,"(-36.3839625,49.090953)"
1313,Johnson Ltd,23745 Justin Cliff Suite 864,"(-17.208612,69.660392)"
1314,"Adams, Torres and Rasmussen",194 Branch Summit Apt. 721,None
1315,Strickland Inc,37572 Thomas Throughway,None
1316,Trevino PLC,1233 Boyle Square,"(-62.0529295,-80.951411)"
1317,"Gallegos, Frost and Yates",94180 Campbell Place Suite 886,"(-32.5857635,-159.992870)"
1318,None,43755 Brown Fords,DEMOGRAPHICS_ERROR
1319,Cook LLC,0317 Myers Spurs,"(11.342752,-6.067895)"
1320,"Lane, Kim and Hebert",41774 Valencia Brook,"(52.137783,-51.196582)"
1321,"Porter, Allen and Frederick",56635 Susan Island,"(85.9980225,162.663818)"
1322,"Boyd, Sutton and Callahan",27236 Brenda Center Apt. 113,DEMOGRAPHICS_ERROR
1323,Valdez Inc,913 Mary Vista Suite 511,"(36.0724175,-36.079875)"
1324,"Fritz, Barnes and Collier",247 Melissa Fields Suite 103,
1325,Jenkins Ltd,None,"(22.1605865,166.685145)"
1326,"Reed, Fowler and Smith",0232 Allen Turnpike,"(-34.8958695,52.582873)"
1327,Montes-Maxwell,5603 Tanya Brook Suite 113,"(-72.8555225,54.334683)"
1328,"Bond, Barrett and Taylor",9745 Travis Ramp,"(22.704442,-126.267082)"
1329,"Hall, Greene and Williams",3480 Le Coves Apt. 158,"(52.7273065,128.275784)"
1330,"Green, Knight and Garcia",5072 Hayden Ridge Apt. 897,
1331,"Rivas, Moore and Garcia",LOCATION_ERROR,"(25.919217,-133.500435)"
1332,STORE_ERROR,60409 Wright Rest Suite 103,"(-61.505935,-165.086710)"
1333,Larsen-Klein,2650 Daniel Centers Apt. 082,"(-80.404429,91.507311)"
1334,"Anderson, Gonzales and Scott",None,"(64.7985395,41.223580)"
1335,Gonzalez-Mccullough,5184 Chelsea Parks,"(0.227186,155.012106)"
1336,Carpenter Ltd,8996 Tami Plaza,"(78.422484,-12.881822)"
1337,Fuller-Hampton,406 David Run,"(-74.7652445,-61.481989)"
1338,Wilson Inc,9357 Hess Mall,"(45.943132,-151.368386)"
1339,Brandt-Moore,9494 Robert Centers Suite 283,"(-52.841761,-87.980053)"
1340,"Robinson, Richardson and Lopez",04848 Christina Fords Apt. 185,DEMOGRAPHICS_ERROR
1341,"Booker, Olson and Lowe",3366 Danny Mall,"(-26.3836945,22.491615)"
1342,None,,"(28.871199,63.353814)"
1343,Hill-Smith,2879 Gordon Loaf Suite 386,"(-36.175160,-122.587826)"
1344,Downs Ltd,4334 Howard Trail Suite 367,"(-55.1592905,39.533094)"
1345,Conrad-Wright,983 Williams Landing Suite 688,"(-60.355099,-172.623819)"
1346,Mitchell-Simmons,None,DEMOGRAPHICS_ERROR
1347,"Dorsey, Smith and Johnson",44608 Cox Curve,"(-42.538194,-177.183210)"
1348,Mendoza-Figueroa,8812 Jordan Isle Apt. 529,"(59.345252,171.865851)"
1349,"Young, Carroll and Richardson",393 Nicole Village,"(7.7231475,172.325309)"
1350,"Brown, Grimes and Arias",6860 Pennington Bypass,"(-45.309969,155.513469)"
1351,"Marquez, Rojas and White",29893 Kayla Meadow Apt. 527,"(-9.9356195,1.468383)"
1352,"Green, Williams and Mitchell",27583 Paul Rapid,"(42.0033055,167.678468)"
1353,Jackson-Walls,498 Michael Mall,None
1354,Brooks-Pierce,259 Connie Creek,"(-15.608615,53.615287)"
1355,Sanchez Inc,761 Johnny Mountains,"(-77.1806315,-24.964826)"
1356,"Branch, Williams and Sanchez",9411 Rachel Inlet Suite 773,"(86.7380965,-67.641966)"
1357,"Arnold, Henderson and Holt",518 Janice Meadow Suite 838,"(23.669121,-75.160001)"
1358,"Little, Perkins and Martinez",9885 Marks Estate Apt. 788,"(-77.9888815,94.834037)"
1359,Williams-Henry,19033 Mark Station,"(-30.123403,107.315761)"
1360,Williams-Ford,None,"(17.3865265,145.983549)"
1361,"Lucero, Cole and Mcdonald",9345 Miller Flats,"(-47.605953,-140.631454)"
1362,None,0357 Hughes Row,"(22.6497595,-98.080105)"
1363,"Hanna, Smith and Brown",1395 Elizabeth Burgs Apt. 831,None
1364,Lindsey and Sons,43189 Emily Path,"(-49.2498815,140.749207)"
1365,Young Group,750 James Ferry,"(-59.653176,-159.348902)"
1366,Rich LLC,29872 Martin Ridge Apt. 864,"(-22.4309315,73.662193)"
1367,White-Mata,5174 Kennedy Estates Suite 306,"(-17.9116175,-120.645317)"
1368,Potter Inc,218 Eric Cape Apt. 479,"(-15.029833,-105.350912)"
1369,Crawford LLC,77820 Price Rest,"(-79.379000,30.786976)"
1370,Turner-Hamilton,393 Knight Neck,
1371,Jordan Ltd,14987 Kristen Tunnel Suite 667,None
1372,"Carter, Stevens and Moreno",22366 Priscilla Island Suite 328,"(29.2491765,-49.859965)"
1373,Hickman PLC,44340 Jeffrey Port Suite 657,"(86.9391245,-152.295446)"
1374,Willis-Henderson,86355 Greene Spur Suite 994,"(39.2335715,65.159744)"
1375,Warren-Ramos,None,"(46.142137,53.346381)"
1376,"Mckay, Miller and Richardson",096 Watts Squares,DEMOGRAPHICS_ERROR
1377,Gardner-Johnson,9038 Morgan Canyon Apt. 175,"(-14.801045,104.381896)"
1378,Winters and Sons,2680 Mullen Island Apt. 647,"(56.941098,-103.423560)"
1379,Aguilar-Graham,77348 Garcia Groves,"(-35.7592485,-68.274474)"
1380,Kelly-Miller,290 Mack Street Apt. 770,"(40.0658125,23.578144)"
1381,STORE_ERROR,54664 Velez Place Suite 627,
1382,Williams-Ellison,3020 Joan Crescent,"(45.0166745,139.262854)"
1383,"Davenport, Padilla and Patel",LOCATION_ERROR,"(54.5439305,137.063594)"
1384,Patterson PLC,24580 Vega Points Suite 539,"(80.694520,14.908361)"
1385,Baker PLC,542 Hammond Crest,"(-55.400481,-84.882133)"
1386,Johnson LLC,375 Janet Knoll Suite 823,"(28.130005,149.133637)"
1387,Reyes-Williams,4540 Hicks Crossroad Suite 679,"(-29.941572,153.659988)"
1388,"Cooper, West and Sharp",5752 Cervantes Mountains,"(9.399832,-19.027208)"
1389,STORE_ERROR,3624 Schwartz Mills,"(37.029809,116.139850)"
1390,"Brown, Fisher and Miller",86566 Joshua Lodge,"(37.0150635,-36.838189)"
1391,"Koch, Mccoy and Zhang",8706 Stewart Park,"(-75.202972,102.979533)"
1392,"Walker, Lee and Thomas",6160 Steve Alley Apt. 702,"(-51.482161,0.582501)"
1393,"Wallace, Holland and Cobb",1091 Ashley Pike Suite 595,"(-24.7364525,-85.716074)"
1394,"Lee, Gardner and Moore",037 David Drive Suite 072,"(48.137079,5.183034)"
1395,,450 Jean Groves,"(57.337976,173.915950)"
1396,,915 Young Lake,"(-74.923791,138.546153)"
1397,"White, Willis and Stein",088 Russell Freeway,
1398,Cox-Hansen,37606 Alexandra Flats Apt. 300,"(69.9983395,-55.125195)"
1399,Wright LLC,55887 Proctor Points Apt. 492,"(-11.053992,-13.632814)"
1400,Flores-Brown,960 Craig Meadow,"(-64.4591265,93.362157)"
1401,STORE_ERROR,926 Destiny Mountains Suite 819,None
1402,Brown-Blake,5879 Brown Orchard,"(-35.943951,-15.597122)"
1403,None,563 Nelson Pine,"(58.9079525,123.097322)"
1404,Flores-Burgess,797 Kristin Mount,"(85.652004,72.995772)"
1405,Grant-Edwards,722 Nichols Lodge,"(-45.330086,-99.445403)"
1406,"Lyons, Scott and Zamora",74552 Hernandez Square Apt. 765,"(-27.0786885,113.681479)"
1407,Franklin PLC,886 Michael Path,"(-83.5369405,118.586494)"
1408,Coleman-Powell,7428 Page Run Apt. 993,"(59.027725,-93.023196)"
1409,"Torres, Gomez and Wilson",62792 Richard Circles,"(10.3612785,-65.139368)"
1410,Flynn and Sons,9631 Martin Views Apt. 501,
1411,Harris-Lewis,739 Gary Crossing,DEMOGRAPHICS_ERROR
1412,Burns-Skinner,0363 Priscilla Street Apt. 824,"(-32.730998,169.252065)"
1413,Dennis PLC,92678 Stephen Path Apt. 610,"(-85.8398385,-163.766138)"
1414,"Gonzalez, Lopez and Jimenez",0304 Chris Inlet Suite 628,"(-69.758928,52.725635)"
1415,Browning Ltd,79829 Christopher Field Suite 382,"(-86.7350015,71.560778)"
1416,"Fletcher, Simmons and Cortez",LOCATION_ERROR,"(55.7837725,138.320294)"
1417,Mason-Friedman,49340 Gibson Ridge,"(41.4327255,139.763931)"
1418,"Eaton, Mcknight and Anderson",99273 Hammond Prairie Suite 663,"(35.097504,-144.294700)"
1419,Williams-Brown,78329 Manuel Loop Suite 953,"(-37.0836735,32.345546)"
1420,"Anderson, Sparks and Mahoney",1741 Shane Mission,"(-86.0234135,83.289830)"
1421,None,2840 Alyssa Hills,"(-50.9895315,155.673589)"
1422,Mayer Inc,6143 Kyle Walks Apt. 186,"(-52.570359,55.638592)"
1423,Mayer Group,1111 Amy Flats,"(71.244074,71.277104)"
1424,Garcia PLC,510 Soto Lodge Apt. 220,"(23.624191,158.610844)"
1425,Woods-Torres,7386 Heather Stream Suite 015,"(86.228959,117.400087)"
1426,"Smith, George and Howard",82793 Guzman Falls,"(85.740654,-71.868656)"
1427,Mccarthy-Byrd,329 Jane Drive Suite 814,None
1428,Cabrera PLC,None,"(-14.941624,-179.586801)"
